GID_2,exercise_year,exercise_label,exercise_order,phase_class
NGA.8.15_1,2023,Jan-May,20231,3.0
NGA.8.15_1,2023,Sep-Dec,20233,3.0
NGA.8.15_1,2024,Jan-May,20241,3.0
NGA.8.15_1,2024,Sep-Dec,20243,3.0
NGA.8.15_1,2024,Sep-Dec,20243,3.0
NGA.8.15_1,2025,Jan-May,20251,3.0
NGA.8.15_1,2025,Sep-Dec,20253,4.0
NGA.8.15_1,2025,Sep-Dec,20253,4.0
NGA.8.16_1,2017,Jan-May,20171,4.0
NGA.8.16_1,2017,Sep-Dec,20173,3.0
NGA.8.16_1,2018,Jan-May,20181,3.0
NGA.8.16_1,2018,Sep-Dec,20183,2.0
NGA.8.16_1,2019,Jan-May,20191,3.0
NGA.8.16_1,2019,Sep-Dec,20193,3.0
NGA.8.16_1,2019,Sep-Dec,20193,3.0
NGA.8.16_1,2020,Jan-May,20201,3.0
NGA.8.16_1,2020,Sep-Dec,20203,3.0
NGA.8.16_1,2021,Jan-May,20211,3.0
NGA.8.16_1,2021,Sep-Dec,20213,3.0
NGA.8.16_1,2022,Jan-May,20221,3.0
NGA.8.16_1,2022,Jan-May,20221,3.0
NGA.8.16_1,2022,Sep-Dec,20223,3.0
NGA.8.16_1,2022,Sep-Dec,20223,3.0
NGA.8.16_1,2022,Sep-Dec,20223,3.0
NGA.8.16_1,2023,Jan-May,20231,3.0
NGA.8.16_1,2023,Sep-Dec,20233,3.0
NGA.8.16_1,2023,Sep-Dec,20233,3.0
NGA.8.16_1,2024,Jan-May,20241,3.0
NGA.8.16_1,2024,Sep-Dec,20243,3.0
NGA.8.16_1,2025,Jan-May,20251,3.0
NGA.8.16_1,2025,Sep-Dec,20253,3.0
NGA.8.16_1,2025,Sep-Dec,20253,3.0
NGA.8.17_1,2017,Jan-May,20171,4.0
NGA.8.17_1,2017,Sep-Dec,20173,3.0
NGA.8.17_1,2018,Jan-May,20181,4.0
NGA.8.17_1,2018,Sep-Dec,20183,3.0
NGA.8.17_1,2020,Jan-May,20201,3.0
NGA.8.17_1,2020,Sep-Dec,20203,4.0
NGA.8.17_1,2021,Jan-May,20211,4.0
NGA.8.17_1,2021,Sep-Dec,20213,3.0
NGA.8.17_1,2022,Jan-May,20221,3.0
NGA.8.17_1,2022,Sep-Dec,20223,3.0
NGA.8.17_1,2023,Jan-May,20231,3.0
NGA.8.17_1,2023,Sep-Dec,20233,3.0
NGA.8.17_1,2024,Jan-May,20241,4.0
NGA.8.18_1,2017,Jan-May,20171,3.0
NGA.8.18_1,2017,Sep-Dec,20173,3.0
NGA.8.18_1,2018,Jan-May,20181,3.0
NGA.8.18_1,2018,Sep-Dec,20183,2.0
NGA.8.18_1,2019,Jan-May,20191,2.0
NGA.8.18_1,2019,Sep-Dec,20193,2.0
NGA.8.18_1,2020,Jan-May,20201,2.0
NGA.8.18_1,2020,Sep-Dec,20203,2.0
NGA.8.18_1,2021,Jan-May,20211,2.0
NGA.8.18_1,2021,Sep-Dec,20213,2.0
NGA.8.18_1,2022,Jan-May,20221,2.0
NGA.8.18_1,2022,Sep-Dec,20223,2.0
NGA.8.18_1,2023,Jan-May,20231,3.0
NGA.8.18_1,2023,Sep-Dec,20233,2.0
NGA.8.18_1,2024,Jan-May,20241,2.0
NGA.8.18_1,2024,Sep-Dec,20243,3.0
NGA.8.18_1,2025,Jan-May,20251,2.0
NGA.8.18_1,2025,Sep-Dec,20253,3.0
NGA.8.1_1,2017,Jan-May,20171,4.0
NGA.8.1_1,2020,Jan-May,20201,4.0
NGA.8.1_1,2020,Sep-Dec,20203,4.0
NGA.8.1_1,2021,Jan-May,20211,4.0
NGA.8.1_1,2022,Jan-May,20221,4.0
NGA.8.1_1,2022,Sep-Dec,20223,3.0
NGA.8.1_1,2023,Jan-May,20231,4.0
NGA.8.1_1,2023,Sep-Dec,20233,3.0
NGA.8.1_1,2024,Jan-May,20241,3.0
NGA.8.20_1,2017,Jan-May,20171,4.0
NGA.8.20_1,2017,Sep-Dec,20173,4.0
NGA.8.20_1,2018,Jan-May,20181,3.0
NGA.8.20_1,2018,Sep-Dec,20183,3.0
NGA.8.20_1,2019,Jan-May,20191,3.0
NGA.8.20_1,2019,Sep-Dec,20193,3.0
NGA.8.20_1,2020,Jan-May,20201,3.0
NGA.8.20_1,2020,Sep-Dec,20203,3.0
NGA.8.20_1,2021,Jan-May,20211,3.0
NGA.8.20_1,2021,Sep-Dec,20213,3.0
NGA.8.20_1,2022,Jan-May,20221,3.0
NGA.8.20_1,2022,Jan-May,20221,3.0
NGA.8.20_1,2022,Sep-Dec,20223,3.0
NGA.8.20_1,2022,Sep-Dec,20223,3.0
NGA.8.20_1,2022,Sep-Dec,20223,3.0
NGA.8.20_1,2023,Jan-May,20231,3.0
NGA.8.20_1,2023,Sep-Dec,20233,3.0
NGA.8.20_1,2023,Sep-Dec,20233,2.0
NGA.8.20_1,2024,Jan-May,20241,3.0
NGA.8.20_1,2024,Sep-Dec,20243,3.0
NGA.8.20_1,2024,Sep-Dec,20243,3.0
NGA.8.20_1,2025,Jan-May,20251,3.0
NGA.8.20_1,2025,Sep-Dec,20253,3.0
NGA.8.20_1,2025,Sep-Dec,20253,4.0
NGA.8.21_1,2017,Jan-May,20171,4.0
NGA.8.21_1,2017,Sep-Dec,20173,4.0
NGA.8.21_1,2018,Jan-May,20181,3.0
NGA.8.21_1,2018,Sep-Dec,20183,3.0
NGA.8.21_1,2019,Jan-May,20191,3.0
NGA.8.21_1,2019,Sep-Dec,20193,4.0
NGA.8.21_1,2020,Jan-May,20201,4.0
NGA.8.21_1,2020,Sep-Dec,20203,4.0
NGA.8.21_1,2021,Jan-May,20211,3.0
NGA.8.21_1,2021,Sep-Dec,20213,3.0
NGA.8.21_1,2022,Jan-May,20221,3.0
NGA.8.21_1,2022,Jan-May,20221,3.0
NGA.8.21_1,2022,Sep-Dec,20223,3.0
NGA.8.21_1,2023,Jan-May,20231,3.0
NGA.8.21_1,2023,Sep-Dec,20233,3.0
NGA.8.21_1,2024,Jan-May,20241,3.0
NGA.8.21_1,2024,Sep-Dec,20243,3.0
NGA.8.21_1,2025,Jan-May,20251,3.0
NGA.8.21_1,2025,Sep-Dec,20253,4.0
NGA.8.22_1,2017,Jan-May,20171,3.0
NGA.8.22_1,2017,Sep-Dec,20173,3.0
NGA.8.22_1,2018,Jan-May,20181,3.0
NGA.8.22_1,2018,Sep-Dec,20183,2.0
NGA.8.22_1,2019,Jan-May,20191,3.0
NGA.8.22_1,2019,Sep-Dec,20193,3.0
NGA.8.22_1,2019,Sep-Dec,20193,2.0
NGA.8.22_1,2020,Jan-May,20201,2.0
NGA.8.22_1,2020,Sep-Dec,20203,3.0
NGA.8.22_1,2021,Jan-May,20211,2.0
NGA.8.22_1,2021,Sep-Dec,20213,2.0
NGA.8.22_1,2022,Jan-May,20221,3.0
NGA.8.22_1,2022,Sep-Dec,20223,3.0
NGA.8.22_1,2022,Sep-Dec,20223,3.0
NGA.8.22_1,2023,Jan-May,20231,3.0
NGA.8.22_1,2023,Sep-Dec,20233,2.0
NGA.8.22_1,2023,Sep-Dec,20233,2.0
NGA.8.22_1,2024,Jan-May,20241,3.0
NGA.8.22_1,2024,Sep-Dec,20243,3.0
NGA.8.22_1,2025,Jan-May,20251,3.0
NGA.8.22_1,2025,Sep-Dec,20253,3.0
NGA.8.23_1,2017,Jan-May,20171,4.0
NGA.8.23_1,2020,Jan-May,20201,4.0
NGA.8.23_1,2020,Sep-Dec,20203,4.0
NGA.8.23_1,2021,Jan-May,20211,4.0
NGA.8.23_1,2022,Jan-May,20221,3.0
NGA.8.23_1,2022,Sep-Dec,20223,3.0
NGA.8.23_1,2023,Jan-May,20231,3.0
NGA.8.23_1,2023,Sep-Dec,20233,3.0
NGA.8.23_1,2024,Jan-May,20241,3.0
NGA.8.24_1,2017,Jan-May,20171,4.0
NGA.8.24_1,2017,Sep-Dec,20173,3.0
NGA.8.24_1,2018,Jan-May,20181,3.0
NGA.8.24_1,2018,Sep-Dec,20183,3.0
NGA.8.24_1,2019,Jan-May,20191,3.0
NGA.8.24_1,2019,Sep-Dec,20193,4.0
NGA.8.24_1,2020,Jan-May,20201,3.0
NGA.8.24_1,2020,Sep-Dec,20203,4.0
NGA.8.24_1,2021,Jan-May,20211,4.0
NGA.8.24_1,2021,Sep-Dec,20213,4.0
NGA.8.24_1,2022,Jan-May,20221,4.0
NGA.8.24_1,2022,Sep-Dec,20223,3.0
NGA.8.24_1,2023,Jan-May,20231,3.0
NGA.8.24_1,2023,Sep-Dec,20233,3.0
NGA.8.24_1,2024,Jan-May,20241,3.0
NGA.8.24_1,2024,Sep-Dec,20243,3.0
NGA.8.24_1,2024,Sep-Dec,20243,3.0
NGA.8.24_1,2025,Jan-May,20251,3.0
NGA.8.24_1,2025,Sep-Dec,20253,4.0
NGA.8.24_1,2025,Sep-Dec,20253,4.0
NGA.8.25_1,2017,Jan-May,20171,4.0
NGA.8.25_1,2017,Sep-Dec,20173,3.0
NGA.8.25_1,2018,Jan-May,20181,3.0
NGA.8.25_1,2018,Sep-Dec,20183,3.0
NGA.8.25_1,2019,Jan-May,20191,3.0
NGA.8.25_1,2019,Sep-Dec,20193,3.0
NGA.8.25_1,2019,Sep-Dec,20193,3.0
NGA.8.25_1,2020,Jan-May,20201,3.0
NGA.8.25_1,2020,Sep-Dec,20203,3.0
NGA.8.25_1,2021,Jan-May,20211,3.0
NGA.8.25_1,2021,Sep-Dec,20213,3.0
NGA.8.25_1,2022,Jan-May,20221,3.0
NGA.8.25_1,2022,Sep-Dec,20223,3.0
NGA.8.25_1,2022,Sep-Dec,20223,3.0
NGA.8.25_1,2022,Sep-Dec,20223,3.0
NGA.8.25_1,2023,Jan-May,20231,3.0
NGA.8.25_1,2023,Sep-Dec,20233,3.0
NGA.8.25_1,2023,Sep-Dec,20233,3.0
NGA.8.25_1,2024,Jan-May,20241,3.0
NGA.8.25_1,2024,Sep-Dec,20243,3.0
NGA.8.25_1,2024,Sep-Dec,20243,4.0
NGA.8.25_1,2025,Jan-May,20251,3.0
NGA.8.25_1,2025,Sep-Dec,20253,4.0
NGA.8.25_1,2025,Sep-Dec,20253,4.0
NGA.8.26_1,2017,Jan-May,20171,4.0
NGA.8.26_1,2017,Sep-Dec,20173,4.0
NGA.8.26_1,2018,Jan-May,20181,3.0
NGA.8.26_1,2018,Sep-Dec,20183,3.0
NGA.8.26_1,2019,Jan-May,20191,3.0
NGA.8.26_1,2019,Sep-Dec,20193,3.0
NGA.8.26_1,2019,Sep-Dec,20193,3.0
NGA.8.26_1,2020,Jan-May,20201,3.0
NGA.8.26_1,2020,Sep-Dec,20203,3.0
NGA.8.26_1,2021,Jan-May,20211,3.0
NGA.8.26_1,2021,Sep-Dec,20213,3.0
NGA.8.26_1,2022,Jan-May,20221,3.0
NGA.8.26_1,2022,Sep-Dec,20223,3.0
NGA.8.26_1,2022,Sep-Dec,20223,3.0
NGA.8.26_1,2022,Sep-Dec,20223,3.0
NGA.8.26_1,2023,Jan-May,20231,3.0
NGA.8.26_1,2023,Sep-Dec,20233,3.0
NGA.8.26_1,2023,Sep-Dec,20233,2.0
NGA.8.26_1,2024,Jan-May,20241,3.0
NGA.8.26_1,2024,Sep-Dec,20243,3.0
NGA.8.26_1,2024,Sep-Dec,20243,3.0
NGA.8.26_1,2025,Jan-May,20251,3.0
NGA.8.26_1,2025,Sep-Dec,20253,3.0
NGA.8.27_1,2017,Jan-May,20171,4.0
NGA.8.27_1,2017,Sep-Dec,20173,3.0
NGA.8.27_1,2018,Jan-May,20181,3.0
NGA.8.27_1,2018,Sep-Dec,20183,3.0
NGA.8.27_1,2019,Jan-May,20191,3.0
NGA.8.27_1,2019,Sep-Dec,20193,4.0
NGA.8.27_1,2020,Jan-May,20201,3.0
NGA.8.27_1,2020,Sep-Dec,20203,3.0
NGA.8.27_1,2021,Jan-May,20211,3.0
NGA.8.27_1,2021,Sep-Dec,20213,3.0
NGA.8.27_1,2022,Jan-May,20221,3.0
NGA.8.27_1,2022,Jan-May,20221,3.0
NGA.8.27_1,2022,Sep-Dec,20223,3.0
NGA.8.27_1,2023,Jan-May,20231,3.0
NGA.8.27_1,2023,Sep-Dec,20233,3.0
NGA.8.27_1,2024,Jan-May,20241,3.0
NGA.8.27_1,2024,Sep-Dec,20243,3.0
NGA.8.27_1,2025,Jan-May,20251,3.0
NGA.8.27_1,2025,Sep-Dec,20253,3.0
NGA.8.28_1,2017,Jan-May,20171,3.0
NGA.8.28_1,2017,Sep-Dec,20173,2.0
NGA.8.28_1,2018,Jan-May,20181,2.0
NGA.8.28_1,2018,Sep-Dec,20183,2.0
NGA.8.28_1,2019,Jan-May,20191,2.0
NGA.8.28_1,2019,Sep-Dec,20193,2.0
NGA.8.28_1,2020,Jan-May,20201,2.0
NGA.8.28_1,2020,Sep-Dec,20203,2.0
NGA.8.28_1,2021,Jan-May,20211,2.0
NGA.8.28_1,2021,Sep-Dec,20213,2.0
NGA.8.28_1,2022,Jan-May,20221,2.0
NGA.8.28_1,2022,Sep-Dec,20223,2.0
NGA.8.28_1,2023,Jan-May,20231,3.0
NGA.8.28_1,2023,Sep-Dec,20233,2.0
NGA.8.28_1,2024,Jan-May,20241,2.0
NGA.8.28_1,2024,Sep-Dec,20243,3.0
NGA.8.28_1,2025,Jan-May,20251,3.0
NGA.8.28_1,2025,Sep-Dec,20253,3.0
NGA.8.2_1,2017,Jan-May,20171,4.0
NGA.8.2_1,2017,Sep-Dec,20173,3.0
NGA.8.2_1,2018,Jan-May,20181,3.0
NGA.8.2_1,2018,Sep-Dec,20183,3.0
NGA.8.2_1,2019,Jan-May,20191,3.0
NGA.8.2_1,2019,Sep-Dec,20193,2.0
NGA.8.2_1,2020,Jan-May,20201,2.0
NGA.8.2_1,2020,Sep-Dec,20203,3.0
NGA.8.2_1,2021,Jan-May,20211,3.0
NGA.8.2_1,2021,Sep-Dec,20213,2.0
NGA.8.2_1,2022,Jan-May,20221,3.0
NGA.8.2_1,2022,Jan-May,20221,3.0
NGA.8.2_1,2022,Sep-Dec,20223,3.0
NGA.8.2_1,2023,Jan-May,20231,3.0
NGA.8.2_1,2023,Sep-Dec,20233,3.0
NGA.8.2_1,2024,Jan-May,20241,3.0
NGA.8.2_1,2024,Sep-Dec,20243,3.0
NGA.8.2_1,2025,Jan-May,20251,3.0
NGA.8.2_1,2025,Sep-Dec,20253,3.0
NGA.8.3_1,2017,Jan-May,20171,4.0
NGA.8.3_1,2017,Sep-Dec,20173,4.0
NGA.8.3_1,2018,Jan-May,20181,3.0
NGA.8.3_1,2018,Sep-Dec,20183,3.0
NGA.8.3_1,2019,Jan-May,20191,3.0
NGA.8.3_1,2019,Sep-Dec,20193,3.0
NGA.8.3_1,2019,Sep-Dec,20193,4.0
NGA.8.3_1,2020,Jan-May,20201,3.0
NGA.8.3_1,2020,Sep-Dec,20203,3.0
NGA.8.3_1,2021,Jan-May,20211,3.0
NGA.8.3_1,2021,Sep-Dec,20213,3.0
NGA.8.3_1,2022,Jan-May,20221,3.0
NGA.8.3_1,2022,Jan-May,20221,3.0
NGA.8.3_1,2022,Sep-Dec,20223,4.0
NGA.8.3_1,2022,Sep-Dec,20223,3.0
NGA.8.3_1,2023,Jan-May,20231,3.0
NGA.8.3_1,2023,Sep-Dec,20233,3.0
NGA.8.3_1,2023,Sep-Dec,20233,4.0
NGA.8.3_1,2024,Jan-May,20241,3.0
NGA.8.3_1,2024,Sep-Dec,20243,3.0
NGA.8.3_1,2024,Sep-Dec,20243,3.0
NGA.8.3_1,2025,Jan-May,20251,3.0
NGA.8.3_1,2025,Sep-Dec,20253,3.0
NGA.8.3_1,2025,Sep-Dec,20253,3.0
NGA.8.4_1,2017,Jan-May,20171,3.0
NGA.8.4_1,2017,Sep-Dec,20173,3.0
NGA.8.4_1,2018,Jan-May,20181,2.0
NGA.8.4_1,2018,Sep-Dec,20183,2.0
NGA.8.4_1,2019,Jan-May,20191,2.0
NGA.8.4_1,2019,Sep-Dec,20193,2.0
NGA.8.4_1,2020,Jan-May,20201,2.0
NGA.8.4_1,2020,Sep-Dec,20203,2.0
NGA.8.4_1,2021,Jan-May,20211,2.0
NGA.8.4_1,2021,Sep-Dec,20213,1.0
NGA.8.4_1,2022,Jan-May,20221,2.0
NGA.8.4_1,2022,Sep-Dec,20223,2.0
NGA.8.4_1,2023,Jan-May,20231,3.0
NGA.8.4_1,2023,Sep-Dec,20233,2.0
NGA.8.4_1,2024,Jan-May,20241,2.0
NGA.8.4_1,2024,Sep-Dec,20243,3.0
NGA.8.4_1,2025,Jan-May,20251,2.0
NGA.8.4_1,2025,Sep-Dec,20253,3.0
NGA.8.5_1,2017,Jan-May,20171,3.0
NGA.8.5_1,2017,Sep-Dec,20173,3.0
NGA.8.5_1,2018,Jan-May,20181,2.0
NGA.8.5_1,2018,Sep-Dec,20183,2.0
NGA.8.5_1,2019,Jan-May,20191,2.0
NGA.8.5_1,2019,Sep-Dec,20193,2.0
NGA.8.5_1,2020,Jan-May,20201,2.0
NGA.8.5_1,2020,Sep-Dec,20203,2.0
NGA.8.5_1,2021,Jan-May,20211,2.0
NGA.8.5_1,2021,Sep-Dec,20213,1.0
NGA.8.5_1,2022,Jan-May,20221,3.0
