GID_2,exercise_year,exercise_label,phase_class,population,ndvi_mean_6m,rainfall_sum_6m,lst_mean_6m,nightlight_mean_6m,ndvi_mean_3m,rainfall_sum_3m,conflict_events_6m,conflict_fatalities_6m
NGA.8.16_1,2018,Sep-Dec,2.0,211172.0,0.37622760173531766,554.9375535340822,36.868211876770545,0.28404443884250513,0.534614340184676,494.54322395786676,11,44
NGA.8.17_1,2018,Sep-Dec,3.0,158123.0,0.3197056361700585,329.5203776426275,38.24823344330236,0.24051936177692912,0.46682363931629234,319.51495033081034,1,3
NGA.8.18_1,2018,Sep-Dec,2.0,114830.0,0.3320977920104931,853.5193958725293,35.61212556556867,0.24351398522008083,0.43890757037432393,711.9157031774349,0,0
NGA.8.20_1,2018,Sep-Dec,3.0,31066.0,0.37057125059002916,461.44732247208253,37.159245280310095,0.22680680213338514,0.5457229796420888,415.2086179302832,4,1
NGA.8.21_1,2018,Sep-Dec,3.0,273135.0,0.31521082198961836,465.2286347696526,36.40003280050107,0.2316383792335934,0.44244731101549944,432.82166795024665,0,0
NGA.8.22_1,2018,Sep-Dec,2.0,863569.0,0.2659739848687526,455.1582413981152,36.93449152373694,2.1828728877384944,0.3312431085456166,406.04991546165076,11,62
NGA.8.24_1,2018,Sep-Dec,3.0,181741.0,0.31581076011281345,366.252376396405,37.39857424440624,0.23060527124126431,0.4497343798836367,359.9251679798973,3,58
NGA.8.25_1,2018,Sep-Dec,3.0,185010.0,0.32833221264070656,403.15105787479825,38.10689392499966,0.2337470323558346,0.47148163320983016,386.87801574701837,4,38
NGA.8.26_1,2018,Sep-Dec,3.0,117969.0,0.3304742688823908,445.0182391847452,36.3047694894167,0.2155521242476269,0.48127449682618934,402.55749565490487,6,39
NGA.8.27_1,2018,Sep-Dec,3.0,129888.0,0.33055780404247725,396.1452322489064,37.5505108718651,0.23986410496665453,0.47441784749620997,378.7170195938842,3,16
NGA.8.28_1,2018,Sep-Dec,2.0,154388.0,0.3641667882223654,775.0216276553417,35.26913471983308,0.22324943995584412,0.49290112061756236,646.0970743206685,0,0
NGA.36.1_1,2018,Sep-Dec,2.0,177032.0,0.28473093631531954,323.1794468334912,37.304522701410825,0.22039437934768968,0.36781489886831614,310.7569185753432,0,0
NGA.36.2_1,2018,Sep-Dec,3.0,173207.0,0.2575740527394381,334.1281880626741,37.138021911512105,0.22584206075595123,0.34068701089756487,323.61851325299426,0,0
NGA.36.3_1,2018,Sep-Dec,2.0,308191.0,0.24956040252960823,554.0706341913428,35.29611502437165,0.257318631883975,0.3320484782792241,505.9358682341248,0,0
NGA.36.4_1,2018,Sep-Dec,2.0,176734.0,0.30907900010147493,555.3444123374272,36.35639494398475,0.21565343345255225,0.4181548995127398,493.7847827374587,0,0
NGA.36.5_1,2018,Sep-Dec,3.0,313576.0,0.26868421533518566,518.4001034809136,36.27133258107186,0.21749298199132194,0.3597401336313377,481.1272462579674,0,0
NGA.36.6_1,2018,Sep-Dec,3.0,320261.0,0.3097600126553786,397.81847088789425,36.81274954661225,0.231452794103877,0.4389532390109813,386.54259829226675,0,0
NGA.36.7_1,2018,Sep-Dec,3.0,326992.0,0.3141211265946066,605.3179493738971,36.454322385910835,0.2161287067745048,0.42901493078890834,542.146614475238,0,0
NGA.36.8_1,2018,Sep-Dec,3.0,220518.0,0.3099361610884181,632.4646118225979,37.31272893646901,0.221799705093108,0.42950977507737137,546.6977015693126,0,0
NGA.36.9_1,2018,Sep-Dec,2.0,185154.0,0.2722915980605813,379.6479564663808,36.85559564980767,0.22038286150242228,0.35252927901948133,361.8842987217938,0,0
NGA.36.10_1,2018,Sep-Dec,3.0,104972.0,0.2581174943653034,324.8286669844892,38.546580096249535,0.22611191601003158,0.3289696015230093,308.8383055324771,0,0
NGA.36.11_1,2018,Sep-Dec,3.0,98100.0,0.2706055474454793,429.89990436996015,38.40971278088828,0.24238392175828707,0.3592788681741186,413.8870404061428,0,0
NGA.36.12_1,2018,Sep-Dec,3.0,148054.0,0.2709294236732018,506.54357150750013,36.561763619624095,0.2833646280119975,0.36494001566320994,466.3767824008065,0,0
NGA.36.13_1,2018,Sep-Dec,2.0,190945.0,0.2765750591035601,402.5637278199639,37.85824627303057,0.26737666688167916,0.3544199648468143,381.34972407608876,0,0
NGA.36.14_1,2018,Sep-Dec,3.0,544260.0,0.2581735411218573,532.9516915415526,35.9481045769113,0.3219413485558638,0.34451466303691086,490.5179348872182,0,0
NGA.36.15_1,2018,Sep-Dec,3.0,168997.0,0.26601304060096953,478.92382778032413,36.027876829940126,0.22242841950352524,0.3571137071454098,451.9734138457284,1,48
NGA.36.16_1,2018,Sep-Dec,3.0,230477.0,0.2611368048712356,322.45783579763196,37.75520449973571,0.23276984230871103,0.3423678705243825,315.16498744975183,0,0
NGA.36.17_1,2018,Sep-Dec,3.0,194962.0,0.25739311709511387,331.9370725631754,38.51321086854309,0.23060171447549274,0.3372232952041004,318.94423566405527,0,0
NGA.2.10_1,2018,Jan-May,3.0,184648.0,0.5332176848261811,639.3401873656178,33.00374646340885,0.20682664012352447,0.41415235493198405,17.22820475767917,13,25
NGA.2.13_1,2018,Jan-May,3.0,212689.0,0.5064796952906917,721.6461518889922,32.56432504400692,0.18721955364542733,0.4104639707531515,20.22154502760792,1,4
NGA.2.14_1,2018,Jan-May,2.0,206896.0,0.4956103831048185,733.6345891692877,32.711736297469905,0.2129076748362817,0.41661891379161636,30.125411597227497,1,56
NGA.2.15_1,2018,Jan-May,2.0,176582.0,0.5062945000826159,754.4872296236947,32.08513641611851,0.1872937299676869,0.42260591865709557,32.21528013077976,0,0
NGA.2.11_1,2018,Jan-May,2.0,152311.0,0.49527438813594843,698.3900066827855,33.574910681921445,0.1924215953677092,0.4191063072754499,38.94684676823472,0,0
NGA.2.5_1,2018,Jan-May,2.0,200538.0,0.463349591413055,618.332319278649,33.415329151303645,0.2553024067890315,0.36781886629812216,26.58737668360608,1,7
NGA.2.7_1,2018,Jan-May,2.0,231621.0,0.4626725943816134,733.2308793429935,34.32903721430815,0.19802716793265315,0.3689248279134223,38.37119642203324,0,0
NGA.2.18_1,2018,Jan-May,2.0,263902.0,0.493524532542516,678.9871185278399,33.900934439045606,0.1948620592442518,0.386658611805359,36.32201965805867,0,0
NGA.2.4_1,2018,Jan-May,2.0,178031.0,0.46381848838416745,742.6328869119718,34.20362907787561,0.1937335304764297,0.363932028365985,34.90261244343846,2,2
NGA.2.20_1,2018,Jan-May,1.0,271504.0,0.4105131785294547,607.056654118474,32.554635492192126,1.078970058469039,0.35401889093947386,19.990702076088137,0,0
NGA.2.21_1,2018,Jan-May,1.0,266519.0,0.47962270570363624,621.1735889256581,33.61307748034928,0.48003839108370633,0.3881395934475522,20.15191540989704,0,0
NGA.2.2_1,2018,Jan-May,2.0,283884.0,0.5190671856557834,661.8147836382072,32.87033930612243,0.2110485775341211,0.41978082740017664,28.750497381024534,0,0
NGA.2.6_1,2018,Jan-May,1.0,243480.0,0.41462697579801827,575.1284954207586,33.035763026195525,0.212358491641657,0.34859773590206133,26.636407421217573,0,0
NGA.2.17_1,2018,Jan-May,2.0,204153.0,0.4588485985154988,649.8827091063638,33.85598308864339,0.18701111685151187,0.3664370037688798,30.254748449572123,0,0
NGA.2.3_1,2018,Jan-May,2.0,224721.0,0.548855561607558,821.2868464330378,30.802556853371886,0.22795043599186107,0.46495069266620553,54.892413661901195,0,0
NGA.2.1_1,2018,Jan-May,2.0,246858.0,0.4626331886766815,598.4277214848375,33.31841725266723,0.29735990460245043,0.3731047359534001,26.44126017641895,3,41
NGA.2.9_1,2018,Jan-May,2.0,154486.0,0.47945502504279663,539.0542346225989,32.0634866420891,0.24872801277971593,0.4128669209212794,25.716338545617173,0,0
NGA.2.12_1,2018,Jan-May,2.0,209714.0,0.4960712821082444,718.9309862826153,34.11739938085987,0.22027451753771732,0.38994870713964175,41.510117743443786,0,0
NGA.2.19_1,2018,Jan-May,2.0,71270.0,0.6215899516399681,873.17113874155,28.500617053823735,0.20988484912485572,0.553704946398417,106.98823764074801,0,0
NGA.2.16_1,2018,Jan-May,2.0,124248.0,0.4610526722029877,555.2040854800531,32.01029766807155,0.2350305910306977,0.4011206465151429,27.097272291668887,7,94
NGA.2.8_1,2018,Jan-May,2.0,230728.0,0.5598346859557708,745.7732182186103,32.0554571781237,0.21489749664463206,0.4615829022108673,41.411567063075154,0,0
NGA.8.17_1,2018,Jan-May,4.0,110854.0,0.33228184818858636,313.136881753262,38.17155442897204,0.21469615509504344,0.22386613435824912,0.24266296292660058,4,36
NGA.8.25_1,2018,Jan-May,3.0,208815.0,0.3699885998740587,404.0690328313798,37.01296498094768,0.406774853430252,0.25146100027491863,2.1323088301565605,2,6
NGA.8.14_1,2018,Jan-May,3.0,132650.0,0.40451180605634435,528.8175238542328,35.35985877155506,0.2584916737844342,0.28492446421351514,7.633516855167,1,20
NGA.8.21_1,2018,Jan-May,3.0,256733.0,0.3439980607078756,467.29759302433365,37.104024851462526,0.19910392187773754,0.25288736002919004,1.6224985788823403,9,114
NGA.8.27_1,2018,Jan-May,3.0,142322.0,0.3431670403219272,412.29519067489747,37.57436536054345,0.29112281211497276,0.2521236437796926,1.118616091134615,3,31
NGA.8.24_1,2018,Jan-May,3.0,153834.0,0.3407603393340486,319.6992260571049,37.275584499774396,0.2000983402349041,0.23537146165626321,2.9152356664781514,1,2
NGA.8.9_1,2018,Jan-May,3.0,187849.0,0.34964918102922776,418.0524068972432,37.67433628686778,0.19566686834723115,0.24484209083843803,1.5428143348887124,2,5
NGA.8.3_1,2018,Jan-May,3.0,182947.0,0.45165829074374186,535.7401562961925,36.36813096769351,0.3318185216620228,0.2989239067859373,8.943681946125341,29,99
NGA.8.22_1,2018,Jan-May,3.0,1030217.0,0.33668724700476904,386.6276702489637,36.24998957969837,2.4390717442741265,0.2890063495986972,5.8036916129766825,10,61
NGA.8.13_1,2018,Jan-May,3.0,607063.0,0.3951452321927518,405.16168880966916,35.80196889005807,0.33395046197903216,0.3129433539490924,5.113482084119007,23,98
NGA.8.16_1,2018,Jan-May,3.0,188117.0,0.4604076190533977,480.10356409626695,35.21953032866711,0.40322205999475025,0.3280021808334937,7.01431481445597,14,77
NGA.8.8_1,2018,Jan-May,3.0,114082.0,0.4117109111757345,437.3947454803954,36.58651979871632,0.3587937641083307,0.2739403294024569,7.166741908568306,10,36
NGA.8.20_1,2018,Jan-May,3.0,128654.0,0.41874826188813724,426.8909863201224,36.368756742422384,0.3731064411525604,0.3003281457312339,5.543676486294167,5,15
NGA.8.15_1,2018,Jan-May,4.0,68944.0,0.3927948726005723,430.55024441671685,36.00655167069347,0.5156518935041883,0.24648110554571387,10.244469575060657,2,13
NGA.8.26_1,2018,Jan-May,3.0,101697.0,0.36281915379311985,431.426467296705,36.172615715315935,0.2758771899515583,0.24287230558923525,6.1698385020881235,9,21
NGA.8.5_1,2018,Jan-May,2.0,272089.0,0.46204913628473143,660.1360522232615,34.303467060585994,0.2074197763637048,0.34741657934850195,18.64263816017274,3,16
NGA.8.4_1,2018,Jan-May,2.0,155884.0,0.42645766680388425,618.8733478606413,35.305955557555926,0.20953236947980455,0.3291516389703366,24.691730992296577,0,0
NGA.8.12_1,2018,Jan-May,3.0,243893.0,0.48493382198479545,689.3898660785976,33.85891074429302,0.20953949120447993,0.3656222887889567,26.677688939114205,0,0
NGA.8.6_1,2018,Jan-May,3.0,112815.0,0.4486268502470656,656.4028504811877,34.859259275499106,0.18870233473527734,0.3399416442581568,18.190282678220274,0,0
NGA.8.7_1,2018,Jan-May,3.0,151616.0,0.48520053850708295,612.5771850723704,34.65174101502283,0.3319284811274636,0.3358860179398749,14.608910367231175,9,36
NGA.8.11_1,2018,Jan-May,3.0,199702.0,0.5059358507531128,594.5697317079264,34.41120427958108,0.2869319408095748,0.3560521008407828,15.07732563700657,22,91
NGA.8.18_1,2018,Jan-May,3.0,129637.0,0.43403483134406723,709.0478167403403,34.8687597111572,0.19987953970407987,0.3476296723335897,29.272716779726306,1,2
NGA.8.28_1,2018,Jan-May,2.0,219859.0,0.45115273161252295,663.8289702593075,34.07494161668305,0.1987769397565954,0.35677681966334296,30.59674797465881,0,0
NGA.8.2_1,2018,Jan-May,3.0,256301.0,0.45373623273502456,666.2533853017045,34.8751719401144,0.18381071390772705,0.3455717317887905,22.93769632186317,2,3
NGA.36.2_1,2018,Jan-May,3.0,177746.0,0.3068214095215587,372.14015240171557,35.92066691779229,0.20437720030140952,0.23207494172127183,0.4316894855207634,0,0
NGA.36.3_1,2018,Jan-May,2.0,259977.0,0.32961516403417707,548.612876862689,35.76167942380851,0.239845599172507,0.24971523696055073,4.647995946852904,1,15
NGA.36.6_1,2018,Jan-May,3.0,316411.0,0.32455201978841025,415.7024174067027,37.213570694807714,0.1931316287315927,0.2265881018883693,0.7472081703625373,1,2
NGA.36.7_1,2018,Jan-May,3.0,229301.0,0.39616744968261464,630.2498359120874,35.11409404188961,0.19683817986018,0.27979052217727846,13.59762625251958,2,2
NGA.36.8_1,2018,Jan-May,3.0,214885.0,0.40787239386928226,579.5537095366116,35.995682966179544,0.1841203821090991,0.2942195391809687,14.457788861843502,0,0
NGA.36.15_1,2018,Jan-May,2.0,141202.0,0.31657482486533167,475.01603494342487,36.52622747965416,0.19983146561256224,0.23710138087602997,1.3665158561269708,0,0
NGA.36.16_1,2018,Jan-May,3.0,216066.0,0.3071157379588851,291.48154129599635,36.61924307295468,0.2077478378775864,0.2324297332551286,0.5606467945609499,1,8
NGA.36.1_1,2018,Jan-May,2.0,204246.0,0.36602937173859856,358.6531809182337,34.10989535339091,0.20653097623526864,0.28282216451875775,0.098716567017425,0,0
NGA.36.9_1,2018,Jan-May,2.0,190243.0,0.3459520000886489,387.8629979677211,34.59177152016427,0.21366944065879787,0.2680328070302375,0.123687657235188,0,0
NGA.36.10_1,2018,Jan-May,2.0,107950.0,0.31370689675922886,317.44524272680576,35.863864275841216,0.2156341487461633,0.241462492395895,7.02426364551201e-10,0,0
NGA.36.11_1,2018,Jan-May,3.0,107784.0,0.2869854653207348,379.8738485307907,37.0028644636412,0.21840809215343215,0.2203193409472636,0.0083682381898282,0,0
NGA.36.17_1,2018,Jan-May,3.0,201177.0,0.2737231491909406,307.2300169182311,37.70402749151702,0.21513771343648402,0.20892292771213347,0.027326006053544565,0,0
NGA.36.12_1,2018,Jan-May,3.0,183440.0,0.37261936940222573,551.2602096634935,34.811125273903585,0.2802157644813029,0.28502995006711873,1.723164304740304,0,0
NGA.36.5_1,2018,Jan-May,3.0,329072.0,0.34034884413546446,578.5512687379933,35.642871157537286,0.2056658961487706,0.25644612447901755,3.556984416564362,0,0
NGA.36.4_1,2018,Jan-May,2.0,230190.0,0.39483094222699816,640.2875945646495,34.92964420095988,0.20291130183924025,0.30021142443477616,9.158456814491752,0,0
NGA.36.13_1,2018,Jan-May,2.0,207627.0,0.3173935626148491,358.39077402026066,35.7848825375569,0.2536379305620063,0.261588313882889,1.2641247616118872e-10,0,0
NGA.36.14_1,2018,Jan-May,2.0,749099.0,0.33935171375663553,594.5974660471454,35.15635923665979,0.3159286874488873,0.2559252575881264,0.4216204047847185,0,0
NGA.16.1_1,2019,Sep-Dec,1.0,508820.0,0.29852568716156463,744.2082434513676,36.535295272759186,0.2632478226309019,0.3855673597247855,595.1524214286123,0,0
NGA.16.2_1,2019,Sep-Dec,1.0,320107.0,0.34901333275255236,691.7522187916412,37.83777271687742,0.1417780785466456,0.4606868260714338,545.0306652646534,0,0
NGA.16.3_1,2019,Sep-Dec,1.0,304437.0,0.3162911698300258,731.0237540969363,36.599736700841284,0.13416439515247183,0.4150499695845571,584.1944026370657,0,0
NGA.16.4_1,2019,Sep-Dec,1.0,312036.0,0.32421854858857163,750.5849392500191,36.16879821836671,0.1403298919584625,0.425595098914841,648.3028246790384,0,0
NGA.16.5_1,2019,Sep-Dec,1.0,355556.0,0.29761284775932745,697.8071933412773,37.53993721588347,0.21250094975073838,0.38803219318044974,610.5549601182372,0,0
NGA.16.6_1,2019,Sep-Dec,1.0,403618.0,0.3266471791019863,728.929061675132,37.64457157959164,0.20060017120916696,0.4499889876481389,590.1891160873201,0,0
NGA.8.3_1,2019,Sep-Dec,3.0,12484.0,0.41400650711752224,729.6698377011629,37.967602081412664,0.16001686482391944,0.5938685539862582,630.0360811690753,6,107
NGA.8.7_1,2019,Sep-Dec,3.0,31566.0,0.42317843379367154,844.8925500751479,36.95088597316781,0.14121287027671967,0.5857530655476445,745.6906573839528,7,27
NGA.8.26_1,2019,Sep-Dec,3.0,55168.0,0.31988468052682884,577.8065899866015,38.406232972763114,0.1328570287507542,0.4481587196823813,508.5963094300685,2,14
NGA.8.8_1,2019,Sep-Dec,3.0,60777.0,0.37164601149683324,614.3235498645198,37.74918454389839,0.20795736419480274,0.5380276824222462,532.2442228385421,7,9
NGA.8.11_1,2019,Sep-Dec,3.0,47175.0,0.44026334717192306,874.9313012511207,36.91107851865198,0.14170391867797422,0.6093742485080152,757.5830006263325,9,61
NGA.8.22_1,2019,Sep-Dec,3.0,98736.0,0.2698697210267147,573.1014277423664,37.932721853903985,2.4747824008968684,0.3288954315458881,522.6641196510313,6,30
NGA.8.16_1,2019,Sep-Dec,3.0,90537.0,0.40577558607330105,695.3172074168094,37.77094639519181,0.2195579327395076,0.5708280238881828,625.1836214058064,9,56
NGA.8.25_1,2019,Sep-Dec,3.0,140991.0,0.3137359479394977,472.09999924330566,40.0015976588709,0.171279636742477,0.434669967623501,453.91904464946214,4,23
NGA.8.13_1,2019,Sep-Dec,3.0,142662.0,0.32176422067325444,583.9068806360411,37.74814956960743,0.2626681299635032,0.435737953871354,540.1903274516683,8,36
NGA.2.7_1,2019,Sep-Dec,1.0,262998.0,0.3491940554087542,863.1520912707924,36.68728687498491,0.1466583218777178,0.46916321511703035,698.5993251156243,0,0
NGA.2.19_1,2019,Sep-Dec,2.0,81112.0,0.5960199266337843,1068.6878417733874,29.92201014406469,0.11611816773297094,0.6296085719006682,719.2341337078753,0,0
NGA.2.9_1,2019,Sep-Dec,2.0,172947.0,0.40352134008882684,633.568942627044,35.041771799001474,0.16913947159693174,0.5097795532136152,501.7768279813334,0,0
NGA.2.11_1,2019,Sep-Dec,2.0,171269.0,0.40019513905197696,849.3556955407217,36.66723610291417,0.14425765096173418,0.5189645916823863,669.545704425351,0,0
NGA.2.20_1,2019,Sep-Dec,1.0,310397.0,0.37927531286726873,692.7085775423888,35.45789186761912,1.1124618243137838,0.456645001928162,540.6840186616502,0,0
NGA.2.21_1,2019,Sep-Dec,1.0,304992.0,0.3979809617773877,734.7320450642469,37.72477489232157,0.41959570134098323,0.5088177938909244,567.6335522933047,0,0
NGA.2.8_1,2019,Sep-Dec,1.0,261852.0,0.4907133598616462,954.3785943923764,35.69681592954896,0.17836832610465217,0.6219918759285471,694.1705674108591,0,0
NGA.2.5_1,2019,Sep-Dec,2.0,229738.0,0.3939342482237673,710.690723341575,36.87610683519179,0.18946849839053048,0.5040973129731475,571.3143977756488,0,0
NGA.2.4_1,2019,Sep-Dec,2.0,201862.0,0.3577253382248977,891.980095576386,36.78069302858195,0.15043443407476828,0.4705415937711465,716.5231216303838,3,0
NGA.2.16_1,2019,Sep-Dec,3.0,142314.0,0.4012539321758499,629.8723135938799,35.91059183951993,0.18514442615160387,0.5381087445673753,501.0427527849228,0,0
NGA.2.15_1,2019,Sep-Dec,2.0,202018.0,0.41113018781325145,934.9899075929549,34.91480067663365,0.14477019016557793,0.5208546925774292,736.365959966947,0,0
NGA.2.3_1,2019,Sep-Dec,2.0,264187.0,0.505774462421344,1016.0946647551049,32.4821734864486,0.16112677016175778,0.587599193537899,719.0517997333966,0,0
NGA.2.17_1,2019,Sep-Dec,2.0,230831.0,0.35102745103218,766.815216070703,36.829892887277914,0.13349461119468797,0.44831592657688285,624.8939190413198,0,0
NGA.2.14_1,2019,Sep-Dec,2.0,235225.0,0.38825779879353695,905.0346429850719,35.30223634909182,0.15494545082876696,0.4943125881917165,723.3390851087235,0,0
NGA.2.13_1,2019,Sep-Dec,2.0,241320.0,0.3782502676762973,957.6997712313256,35.43405365786018,0.1696699656224314,0.4900909691382947,781.430562667461,1,5
NGA.2.18_1,2019,Sep-Dec,2.0,303423.0,0.3964668539871215,779.936533536927,36.6100810362822,0.133193631210155,0.5095809094433715,633.4253138939499,0,0
NGA.2.1_1,2019,Sep-Dec,3.0,282631.0,0.3845997145468232,673.7641174355515,37.63529573515293,0.25133577426170145,0.493712720655843,536.962061217307,1,4
NGA.2.2_1,2019,Sep-Dec,3.0,325610.0,0.44426940470913223,799.8349189925325,36.804817307786244,0.15580883171889978,0.5624495005141569,614.5298149985645,0,0
NGA.2.10_1,2019,Sep-Dec,3.0,210083.0,0.416571058465313,935.3374257014514,36.123435337200696,0.15414513365960716,0.567552033471337,778.1856852978112,4,36
NGA.2.12_1,2019,Sep-Dec,3.0,237535.0,0.43911808815253234,862.1223859277428,37.0461264505846,0.16632822012254742,0.5449616369872757,636.0970015559759,0,0
NGA.2.6_1,2019,Sep-Dec,3.0,274380.0,0.29294303982947184,678.9402736368523,37.40787004859684,0.14430380096565384,0.38129748267297986,544.2532726325119,0,0
NGA.5.3_1,2019,Sep-Dec,1.0,130064.0,0.389085311319641,865.2783014753232,36.21054550503812,0.11993867042593438,0.499676256295247,700.9413415702152,0,0
NGA.5.6_1,2019,Sep-Dec,1.0,138910.0,0.459739942503607,983.4065639326845,35.220228534194206,0.14121630525662052,0.5983343908345841,757.3383339662781,0,0
